property_name,property_sub_name,facilities,nearby,advantages,price_details,link,tags
central park flower valley flamingo floors,"2, 3 bhk independent floor in sector-33 sohna, gurgaon","['swimming pool', 'medical centre', 'golf course', 'school', 'restaurant', 'sauna', 'jacuzzi', 'steam room', 'creche/day care']","['spazedge it park', 'omaxe city centre', 'jmd megapolis', 'sapphire mall', 'more hypermart , vipul business park']","{'spazedge it park': '450 meter', 'omaxe city centre': '550 meter', 'jmd megapolis': '1.1 km', 'sapphire mall': '1.2 km', 'more hypermart , vipul business park': '1.8 km', 'raheja mall': '1.8 km', 'basant valley global school': '2.3 km', 'eros city square': '2.3 km', 'the paras world school': '3.8 km', 'vipul trade centre': '2.7 km', ""st. xavier's high school"": '3.3 km', 'ck birla hospital': '3.8 km', 'medanta -the medicity': '5.1 km', 'worldmark gurgaon, maidawas rd': '5.9 km', 'artemis hospital gurgaon': '5.9 km'}","{'2 bhk': {'building_type': 'independent floor', 'area_type': 'super built-up area', 'area': '1,093 - 2,515 sq.ft.', 'price-range': '₹ 98 l - 2.25 cr'}, '3 bhk': {'building_type': 'independent floor', 'area_type': 'super built-up area', 'area': '1,230 - 2,559 sq.ft.', 'price-range': '₹ 1.1 - 2.29 cr'}}",https://www.99acres.com/central-park-flower-valley-flamingo-floors-sector-33-sohna-gurgaon-npxid-r271483,"2, 3 bhk independent floor in sector-33 sohna, gurgaon ['swimming pool', 'medical centre', 'golf course', 'school', 'restaurant', 'sauna', 'jacuzzi', 'steam room', 'creche/day care'] ['spazedge it park', 'omaxe city centre', 'jmd megapolis', 'sapphire mall', 'more hypermart , vipul business park'] {'spazedge it park': '450 meter', 'omaxe city centre': '550 meter', 'jmd megapolis': '1.1 km', 'sapphire mall': '1.2 km', 'more hypermart , vipul business park': '1.8 km', 'raheja mall': '1.8 km', 'basant valley global school': '2.3 km', 'eros city square': '2.3 km', 'the paras world school': '3.8 km', 'vipul trade centre': '2.7 km', ""st. xavier's high school"": '3.3 km', 'ck birla hospital': '3.8 km', 'medanta -the medicity': '5.1 km', 'worldmark gurgaon, maidawas rd': '5.9 km', 'artemis hospital gurgaon': '5.9 km'} {'2 bhk': {'building_type': 'independent floor', 'area_type': 'super built-up area', 'area': '1,093 - 2,515 sq.ft.', 'price-range': '₹ 98 l - 2.25 cr'}, '3 bhk': {'building_type': 'independent floor', 'area_type': 'super built-up area', 'area': '1,230 - 2,559 sq.ft.', 'price-range': '₹ 1.1 - 2.29 cr'}}"
rof insignia park 2,"land in sector 95, gurgaon","['reflexology park', 'golf course', 'skating rink', 'gazebo', 'cricket pitch', 'amphitheatre', 'basketball court', 'badminton court', 'yoga/meditation area']","['western peripheral expy, gurugram', 'raghunath bal vidya mandir school', 'reliance trends newtown square mall', 'esic hospital', 'indira gandhi intl airport']","{'western peripheral expy, gurugram': '3.3 km', 'raghunath bal vidya mandir school': '3.7 km', 'reliance trends newtown square mall': '6.2 km', 'esic hospital': '8.8 km', 'indira gandhi intl airport': '36.5 km'}","{'land': {'building_type': '', 'area_type': 'plot area', 'area': '1,350 sq.ft.', 'price-range': '₹ 2.25 cr'}}",https://www.99acres.com/rof-insignia-park-2-sector-95-gurgaon-npxid-r394471,"land in sector 95, gurgaon ['reflexology park', 'golf course', 'skating rink', 'gazebo', 'cricket pitch', 'amphitheatre', 'basketball court', 'badminton court', 'yoga/meditation area'] ['western peripheral expy, gurugram', 'raghunath bal vidya mandir school', 'reliance trends newtown square mall', 'esic hospital', 'indira gandhi intl airport'] {'western peripheral expy, gurugram': '3.3 km', 'raghunath bal vidya mandir school': '3.7 km', 'reliance trends newtown square mall': '6.2 km', 'esic hospital': '8.8 km', 'indira gandhi intl airport': '36.5 km'} {'land': {'building_type': '', 'area_type': 'plot area', 'area': '1,350 sq.ft.', 'price-range': '₹ 2.25 cr'}}"
indiabulls centrum park,"2, 3, 4, 5 bhk apartment in sector 103, gurgaon","['milk booth', 'clinic', 'swimming pool', 'business lounge', 'medical centre', 'reading lounge', 'school', 'salon', 'atm']","['s n international school', 'dwarka expressway', 'gurgaon railway station', 'infinitys badminton academy', 'gurgaon dreamz mall']","{'s n international school': '2.3 km', 'dwarka expressway': '2.3 km', 'gurgaon railway station': '4.4 km', 'infinitys badminton academy': '5.5 km', 'gurgaon dreamz mall': '5.7 km', 'metro hospital, palam vihar': '7.5 km', 'country inn and suites by radisson': '8.3 km', 'delhi gurgaon expressway': '9 km', 'f9 go karting gurgaon': '9.5 km', 'huda market, sector 14': '9.6 km', 'the northcap university': '9.8 km', 'huda mini golf course': '10.4 km', 'sector 29 gurgaon pubs and bars': '11.7 km', 'emaar business park': '14.1 km', 'indira gandhi international airport': '22.8 km'}","{'2 bhk': {'building_type': 'apartment', 'area_type': 'super built-up area', 'area': '1,250 - 1,737 sq.ft.', 'price-range': '₹ 87.5 l - 1.22 cr'}, '3 bhk': {'building_type': 'apartment', 'area_type': 'super built-up area', 'area': '1,790 - 2,000 sq.ft.', 'price-range': '₹ 1.04 - 1.18 cr'}, '4 bhk': {'building_type': 'apartment', 'area_type': 'super built-up area', 'area': '1,979 - 5,100 sq.ft.', 'price-range': '₹ 1.5 - 3.88 cr'}, '5 bhk': {'building_type': 'apartment', 'area_type': 'carpet area', 'area': '2,616 - 2,894 sq.ft.', 'price-range': 'price on request'}}",https://www.99acres.com/indiabulls-centrum-park-sector-103-gurgaon-npxid-r461,"2, 3, 4, 5 bhk apartment in sector 103, gurgaon ['milk booth', 'clinic', 'swimming pool', 'business lounge', 'medical centre', 'reading lounge', 'school', 'salon', 'atm'] ['s n international school', 'dwarka expressway', 'gurgaon railway station', 'infinitys badminton academy', 'gurgaon dreamz mall'] {'s n international school': '2.3 km', 'dwarka expressway': '2.3 km', 'gurgaon railway station': '4.4 km', 'infinitys badminton academy': '5.5 km', 'gurgaon dreamz mall': '5.7 km', 'metro hospital, palam vihar': '7.5 km', 'country inn and suites by radisson': '8.3 km', 'delhi gurgaon expressway': '9 km', 'f9 go karting gurgaon': '9.5 km', 'huda market, sector 14': '9.6 km', 'the northcap university': '9.8 km', 'huda mini golf course': '10.4 km', 'sector 29 gurgaon pubs and bars': '11.7 km', 'emaar business park': '14.1 km', 'indira gandhi international airport': '22.8 km'} {'2 bhk': {'building_type': 'apartment', 'area_type': 'super built-up area', 'area': '1,250 - 1,737 sq.ft.', 'price-range': '₹ 87.5 l - 1.22 cr'}, '3 bhk': {'building_type': 'apartment', 'area_type': 'super built-up area', 'area': '1,790 - 2,000 sq.ft.', 'price-range': '₹ 1.04 - 1.18 cr'}, '4 bhk': {'building_type': 'apartment', 'area_type': 'super built-up area', 'area': '1,979 - 5,100 sq.ft.', 'price-range': '₹ 1.5 - 3.88 cr'}, '5 bhk': {'building_type': 'apartment', 'area_type': 'carpet area', 'area': '2,616 - 2,894 sq.ft.', 'price-range': 'price on request'}}"
bptp fortuna,"land in sector 70a, gurgaon","['gazebo', 'sewage treatment plant', 'cctv camera security', 'club house', '24/7 power backup', 'gated community', 'gymnasium', '24/7 water supply', 'landscape garden']","['southern peripheral rd, dhani', 'cd international school', 'omaxe city centre mall', 'badshahpur sohna rd hwy, malibu town', 'park hospital']","{'southern peripheral rd, dhani': '2.6 km', 'cd international school': '5.2 km', 'omaxe city centre mall': '5.5 km', 'badshahpur sohna rd hwy, malibu town': '7.5 km', 'park hospital': '7.6 km', 'gurugram university': '8.8 km', 'sector 55-56 metro station': '10.7 km', 'indira gandhi intl airport': '25.4 km'}","{'land': {'building_type': '', 'area_type': 'plot area', 'area': '2,250 - 3,600 sq.ft.', 'price-range': '₹ 3.31 - 5.3 cr'}}",https://www.99acres.com/bptp-fortuna-sector-70a-gurgaon-npxid-r391135,"land in sector 70a, gurgaon ['gazebo', 'sewage treatment plant', 'cctv camera security', 'club house', '24/7 power backup', 'gated community', 'gymnasium', '24/7 water supply', 'landscape garden'] ['southern peripheral rd, dhani', 'cd international school', 'omaxe city centre mall', 'badshahpur sohna rd hwy, malibu town', 'park hospital'] {'southern peripheral rd, dhani': '2.6 km', 'cd international school': '5.2 km', 'omaxe city centre mall': '5.5 km', 'badshahpur sohna rd hwy, malibu town': '7.5 km', 'park hospital': '7.6 km', 'gurugram university': '8.8 km', 'sector 55-56 metro station': '10.7 km', 'indira gandhi intl airport': '25.4 km'} {'land': {'building_type': '', 'area_type': 'plot area', 'area': '2,250 - 3,600 sq.ft.', 'price-range': '₹ 3.31 - 5.3 cr'}}"
bestech park view spa next,"3, 4 bhk apartment in sector 67, gurgaon","['swimming pool', 'school', 'piped gas', 'skating rink', 'grocery shop', 'shopping centre', 'cricket pitch', 'lawn tennis court', 'amphitheatre']","['ektaa hospital', ""st. xavier's school"", 'omaxe city centre mall', 'kiit college of engineering', 'radisson hotel gurugram']","{'ektaa hospital': '1.5 km', ""st. xavier's school"": '3.4 km', 'omaxe city centre mall': '3.5 km', 'kiit college of engineering': '4 km', 'radisson hotel gurugram': '4.4 km', 'skyjumper trampoline park': '4.9 km', 'golf course extension road': '5 km', 'pvr drive in theater': '6.5 km', 'duke horse riding club': '8.4 km', 'surajgarh gurgaon': '8.7 km', 'huda mini golf course': '8.7 km', 'indira gandhi international airport': '23.4 km'}","{'3 bhk': {'building_type': 'apartment', 'area_type': 'super built-up area', 'area': '1,790 sq.ft.', 'price-range': 'price on request'}, '4 bhk': {'building_type': 'apartment', 'area_type': 'super built-up area', 'area': '2,350 - 2,635 sq.ft.', 'price-range': '₹ 2.85 cr'}}",https://www.99acres.com/bestech-park-view-spa-next-sector-67-gurgaon-npxid-r23724,"3, 4 bhk apartment in sector 67, gurgaon ['swimming pool', 'school', 'piped gas', 'skating rink', 'grocery shop', 'shopping centre', 'cricket pitch', 'lawn tennis court', 'amphitheatre'] ['ektaa hospital', ""st. xavier's school"", 'omaxe city centre mall', 'kiit college of engineering', 'radisson hotel gurugram'] {'ektaa hospital': '1.5 km', ""st. xavier's school"": '3.4 km', 'omaxe city centre mall': '3.5 km', 'kiit college of engineering': '4 km', 'radisson hotel gurugram': '4.4 km', 'skyjumper trampoline park': '4.9 km', 'golf course extension road': '5 km', 'pvr drive in theater': '6.5 km', 'duke horse riding club': '8.4 km', 'surajgarh gurgaon': '8.7 km', 'huda mini golf course': '8.7 km', 'indira gandhi international airport': '23.4 km'} {'3 bhk': {'building_type': 'apartment', 'area_type': 'super built-up area', 'area': '1,790 sq.ft.', 'price-range': 'price on request'}, '4 bhk': {'building_type': 'apartment', 'area_type': 'super built-up area', 'area': '2,350 - 2,635 sq.ft.', 'price-range': '₹ 2.85 cr'}}"
dlf the pinnacle,"4 bhk apartment in dlf phase 5, gurgaon","['swimming pool', 'sun deck', 'lawn tennis court', 'earthquake resistant', 'party lawn', 'vastu compliant', 'basketball court', 'badminton court', 'entrance lobby']","['american express', 'idfc first bank', 'golf course road', 'sector 42-43', 'lancers international school']","{'american express': '12 m', 'idfc first bank': '69 m', 'golf course road': '170 m', 'sector 42-43': '600 m', 'lancers international school': '750 m', 'sector 53-54': '850 m', 'paras hospital': '1.2 km', 'ernst & young': '1.5 km', 'shalom hills international school': '1.5 km', 'ardee mall': '2.1 km', 'delhi public school': '2.3 km', 'mgf megacity mall': '3.5 km', 'sunset point': '3.2 km', 'fortis hospital': '3.5 km', ""oyster's water park"": '4.2 km'}","{'4 bhk': {'building_type': 'apartment', 'area_type': 'super built-up area', 'area': '3,868 - 3,979 sq.ft.', 'price-range': '₹ 6.77 - 6.96 cr'}}",https://www.99acres.com/dlf-the-pinnacle-dlf-phase-5-gurgaon-npxid-r12068,"4 bhk apartment in dlf phase 5, gurgaon ['swimming pool', 'sun deck', 'lawn tennis court', 'earthquake resistant', 'party lawn', 'vastu compliant', 'basketball court', 'badminton court', 'entrance lobby'] ['american express', 'idfc first bank', 'golf course road', 'sector 42-43', 'lancers international school'] {'american express': '12 m', 'idfc first bank': '69 m', 'golf course road': '170 m', 'sector 42-43': '600 m', 'lancers international school': '750 m', 'sector 53-54': '850 m', 'paras hospital': '1.2 km', 'ernst & young': '1.5 km', 'shalom hills international school': '1.5 km', 'ardee mall': '2.1 km', 'delhi public school': '2.3 km', 'mgf megacity mall': '3.5 km', 'sunset point': '3.2 km', 'fortis hospital': '3.5 km', ""oyster's water park"": '4.2 km'} {'4 bhk': {'building_type': 'apartment', 'area_type': 'super built-up area', 'area': '3,868 - 3,979 sq.ft.', 'price-range': '₹ 6.77 - 6.96 cr'}}"
godrej oasis,"2, 3, 4 bhk apartment in sector 88a, gurgaon","['bus shelter', 'concierge service', 'swimming pool', 'grocery shop', 'shopping centre', 'sun deck', 'lawn tennis court', 'toddler pool', 'table tennis']","['pataudi road', 'dwarka expressway', 'double infinity market', 'bamroli cricket ground', 'aman hospital']","{'pataudi road': '600m', 'dwarka expressway': '1.8km', 'double infinity market': '1.8km', 'bamroli cricket ground': '2.1km', 'aman hospital': '2.5km', 'kidzee': '3.8km', 'rps international school': '3.9km'}","{'2 bhk': {'building_type': 'apartment', 'area_type': 'carpet area', 'area': '1,166.81 - 1,167.88 sq.ft.', 'price-range': '₹ 1.3 cr'}, '3 bhk': {'building_type': 'apartment', 'area_type': 'carpet area', 'area': '1,291.67 - 1,492.95 sq.ft.', 'price-range': '₹ 1.69 - 1.95 cr'}, '4 bhk': {'building_type': 'apartment', 'area_type': 'carpet area', 'area': '1,614 sq.ft.', 'price-range': '₹ 2.11 cr'}}",https://www.99acres.com/godrej-oasis-sector-88a-gurgaon-npxid-r28232,"2, 3, 4 bhk apartment in sector 88a, gurgaon ['bus shelter', 'concierge service', 'swimming pool', 'grocery shop', 'shopping centre', 'sun deck', 'lawn tennis court', 'toddler pool', 'table tennis'] ['pataudi road', 'dwarka expressway', 'double infinity market', 'bamroli cricket ground', 'aman hospital'] {'pataudi road': '600m', 'dwarka expressway': '1.8km', 'double infinity market': '1.8km', 'bamroli cricket ground': '2.1km', 'aman hospital': '2.5km', 'kidzee': '3.8km', 'rps international school': '3.9km'} {'2 bhk': {'building_type': 'apartment', 'area_type': 'carpet area', 'area': '1,166.81 - 1,167.88 sq.ft.', 'price-range': '₹ 1.3 cr'}, '3 bhk': {'building_type': 'apartment', 'area_type': 'carpet area', 'area': '1,291.67 - 1,492.95 sq.ft.', 'price-range': '₹ 1.69 - 1.95 cr'}, '4 bhk': {'building_type': 'apartment', 'area_type': 'carpet area', 'area': '1,614 sq.ft.', 'price-range': '₹ 2.11 cr'}}"
anant raj estate plots,"land in sector 63, gurgaon","['swimming pool', 'restaurant', 'spa', 'shopping centre', 'yoga/meditation area', 'sewage treatment plant', 'rain water harvesting', 'club house', '24/7 power backup']","['paras trinity', 'indira gandhi eye hospital', 'the shriram millennium school', 'lemon tree hotel', 'golf course extension road']","{'paras trinity': '1km', 'indira gandhi eye hospital': '2.9km', 'the shriram millennium school': '3.3km', 'lemon tree hotel': '3.6km', 'golf course extension road': '3.9km', 'aipl business club': '4.5km', 'sector 55-56 rapid metro station': '5.7km', 'igi airport': '23km'}","{'land': {'building_type': '', 'area_type': 'plot area', 'area': '2,160 - 3,240 sq.ft.', 'price-range': '₹ 4.2 - 6.3 cr'}}",https://www.99acres.com/anant-raj-estate-plots-sector-63-gurgaon-npxid-r368126,"land in sector 63, gurgaon ['swimming pool', 'restaurant', 'spa', 'shopping centre', 'yoga/meditation area', 'sewage treatment plant', 'rain water harvesting', 'club house', '24/7 power backup'] ['paras trinity', 'indira gandhi eye hospital', 'the shriram millennium school', 'lemon tree hotel', 'golf course extension road'] {'paras trinity': '1km', 'indira gandhi eye hospital': '2.9km', 'the shriram millennium school': '3.3km', 'lemon tree hotel': '3.6km', 'golf course extension road': '3.9km', 'aipl business club': '4.5km', 'sector 55-56 rapid metro station': '5.7km', 'igi airport': '23km'} {'land': {'building_type': '', 'area_type': 'plot area', 'area': '2,160 - 3,240 sq.ft.', 'price-range': '₹ 4.2 - 6.3 cr'}}"
mapsko the icon 79,"4 bhk apartment in sector 79, gurgaon","['mini theatre', 'swimming pool', 'bar/chill-out lounge', 'business lounge', 'spa', 'steam room', 'squash court', 'cafeteria', 'billiards']","['nh 48', 'sapphire 83 mall', 'narayana e-techno school - manesar', 'garhi harsaru junction', 'miracles apollo cradle hospital']","{'nh 48': '4.6 km', 'sapphire 83 mall': '6 km', 'narayana e-techno school - manesar': '5.8 km', 'garhi harsaru junction': '11.8 km', 'miracles apollo cradle hospital': '5.5 km', 'dpg degree college': '11.8 km', 'indira gandhi intl airport': '31.2 km', 'savoy suites, manesar': '6.2 km', 'golden greens golf & resorts': '11.4 km', 'nakhrola stadium': '5.8 km', 'de adventure park': '11.1 km', 'dlf corporate greens': '8.4 km'}","{'4 bhk': {'building_type': 'apartment', 'area_type': 'carpet area', 'area': '3,500 sq.ft.', 'price-range': '₹ 2.99 cr'}}",https://www.99acres.com/mapsko-the-icon-79-sector-79-gurgaon-npxid-r408246,"4 bhk apartment in sector 79, gurgaon ['mini theatre', 'swimming pool', 'bar/chill-out lounge', 'business lounge', 'spa', 'steam room', 'squash court', 'cafeteria', 'billiards'] ['nh 48', 'sapphire 83 mall', 'narayana e-techno school - manesar', 'garhi harsaru junction', 'miracles apollo cradle hospital'] {'nh 48': '4.6 km', 'sapphire 83 mall': '6 km', 'narayana e-techno school - manesar': '5.8 km', 'garhi harsaru junction': '11.8 km', 'miracles apollo cradle hospital': '5.5 km', 'dpg degree college': '11.8 km', 'indira gandhi intl airport': '31.2 km', 'savoy suites, manesar': '6.2 km', 'golden greens golf & resorts': '11.4 km', 'nakhrola stadium': '5.8 km', 'de adventure park': '11.1 km', 'dlf corporate greens': '8.4 km'} {'4 bhk': {'building_type': 'apartment', 'area_type': 'carpet area', 'area': '3,500 sq.ft.', 'price-range': '₹ 2.99 cr'}}"
dlf regal gardens,"2, 3, 4 bhk apartment in sector 90, gurgaon","['swimming pool', 'school', 'card room', 'solar water heating', 'waiting lounge', 'theatre', 'gazebo', 'pool table', 'billiards']","['hdfc bank, pataudi rd', 'holiday inn gurugram sector 90', 'ss omnia, sector 86', 'canara bank - nawada fatehpur', 'icici bank atm, sector 86']","{'hdfc bank, pataudi rd': '1.6 km', 'holiday inn gurugram sector 90': '1.6 km', 'ss omnia, sector 86': '1.9 km', 'canara bank - nawada fatehpur': '2.2 km', 'icici bank atm, sector 86': '2.3 km', 'rps international school': '2.3 km', 'silver streak multi speciality': '2.3 km', 'aarvy healthcare super speciality': '2.9 km', 'rhm public school': '3 km', 'miracles apollo cradle hospital': '3.2 km', 'minda industries nawada fatehpur': '4.2 km', 'numberdar market, imt manesar': '4.2 km', ""sodhi's supermarket, sector 82"": '4.6 km', 'm3m sco shop cum office': '4.8 km', 'state bank of india': '5.7 km'}","{'2 bhk': {'building_type': 'apartment', 'area_type': 'super built-up area', 'area': '1,438 - 1,527 sq.ft.', 'price-range': '₹ 91.61 - 97.29 l'}, '3 bhk': {'building_type': 'apartment', 'area_type': 'super built-up area', 'area': '1,693 - 1,967 sq.ft.', 'price-range': '₹ 1.24 - 1.71 cr'}, '4 bhk': {'building_type': 'apartment', 'area_type': 'super built-up area', 'area': '2,215 sq.ft.', 'price-range': '₹ 1.59 - 1.93 cr'}}",https://www.99acres.com/dlf-regal-gardens-sector-90-gurgaon-npxid-r2718,"2, 3, 4 bhk apartment in sector 90, gurgaon ['swimming pool', 'school', 'card room', 'solar water heating', 'waiting lounge', 'theatre', 'gazebo', 'pool table', 'billiards'] ['hdfc bank, pataudi rd', 'holiday inn gurugram sector 90', 'ss omnia, sector 86', 'canara bank - nawada fatehpur', 'icici bank atm, sector 86'] {'hdfc bank, pataudi rd': '1.6 km', 'holiday inn gurugram sector 90': '1.6 km', 'ss omnia, sector 86': '1.9 km', 'canara bank - nawada fatehpur': '2.2 km', 'icici bank atm, sector 86': '2.3 km', 'rps international school': '2.3 km', 'silver streak multi speciality': '2.3 km', 'aarvy healthcare super speciality': '2.9 km', 'rhm public school': '3 km', 'miracles apollo cradle hospital': '3.2 km', 'minda industries nawada fatehpur': '4.2 km', 'numberdar market, imt manesar': '4.2 km', ""sodhi's supermarket, sector 82"": '4.6 km', 'm3m sco shop cum office': '4.8 km', 'state bank of india': '5.7 km'} {'2 bhk': {'building_type': 'apartment', 'area_type': 'super built-up area', 'area': '1,438 - 1,527 sq.ft.', 'price-range': '₹ 91.61 - 97.29 l'}, '3 bhk': {'building_type': 'apartment', 'area_type': 'super built-up area', 'area': '1,693 - 1,967 sq.ft.', 'price-range': '₹ 1.24 - 1.71 cr'}, '4 bhk': {'building_type': 'apartment', 'area_type': 'super built-up area', 'area': '2,215 sq.ft.', 'price-range': '₹ 1.59 - 1.93 cr'}}"
